dateTime,spotID,lat,long,speed,dist,station,BB_20-24000
2018-08-18T05:20:00Z,0-2571709,38.35653,-126.74832,1.6851170901398915,0.3337468014638174,8,NA
2018-08-18T05:40:00Z,0-2571609,38.35289,-126.74611,1.667293400573523,0.4478535328762769,8,NA
2018-08-18T05:50:00Z,0-2571709,38.34977,-126.74431,1.6679939322857908,0.38039528289073177,8,NA
2018-08-18T06:10:00Z,0-2571609,38.34597,-126.74202,1.7221820137343122,0.46690267927908025,8,NA
2018-08-18T06:20:00Z,0-2571709,38.34286,-126.74017,1.690157598736066,0.38122443615935714,8,NA
2018-08-18T06:40:00Z,0-2571609,38.33842,-126.73795,1.6741758844973065,0.5296906479006755,8,NA
2018-08-18T07:10:00Z,0-2571609,38.33193,-126.73538,1.692644433417302,0.7546373098985473,8,NA
2018-08-18T07:20:00Z,0-2571709,38.32938,-126.73438,1.7091576243797102,0.29625398822581644,8,NA
2018-08-18T07:30:00Z,0-2571609,38.32469,-126.73242,1.7009603038240946,0.5480872090099861,8,101.535715
2018-08-18T07:30:00Z,0-2571609,38.32469,-126.73242,1.7009603038240946,0.5480872090099861,8,101.504887
2018-08-18T07:50:00Z,0-2571709,38.32158,-126.73103,1.7950538284749489,0.3659915305835034,8,NA
2018-08-18T08:10:00Z,0-2571609,38.31605,-126.72884,1.8042836460808,0.6430266438671295,8,NA
2018-08-18T08:20:00Z,0-2571709,38.31419,-126.7282,1.8205687172532563,0.2139168242772576,8,NA
2018-08-18T08:30:00Z,0-2571609,38.3096,-126.72681,1.6599405270122087,0.5238034551905192,8,102.061406
2018-08-18T08:30:00Z,0-2571609,38.3096,-126.72681,1.6599405270122087,0.5238034551905192,8,100.046636
2018-08-18T08:50:00Z,0-2571709,38.30646,-126.72609,1.628462083537613,0.3541905031694308,8,NA
2018-08-18T09:00:00Z,0-2571609,38.30233,-126.72502,1.6877979709890036,0.4678951041797293,8,99.722154
2018-08-18T09:20:00Z,0-2571709,38.29957,-126.72427,1.4516359515962436,0.31331142621952257,8,NA
2018-08-18T09:40:00Z,0-2571609,38.29479,-126.72311,1.76634144733637,0.5402060926437066,8,NA
2018-08-18T09:50:00Z,0-2571709,38.29232,-126.72266,1.5531968772324385,0.27698677643978487,8,NA
2018-08-18T10:00:00Z,0-2571609,38.28839,-126.72176,1.5169496709655548,0.4432864038488232,8,99.94817
2018-08-18T10:20:00Z,0-2571709,38.28545,-126.72092,1.4959816825305297,0.33451812623252125,8,NA
2018-08-18T10:30:00Z,0-2571609,38.28167,-126.71959,1.4690977326706276,0.4354242446554332,8,100.184777
2018-08-18T10:30:00Z,0-2571609,38.28167,-126.71959,1.4690977326706276,0.4354242446554332,8,100.37753
2018-08-18T10:40:00Z,0-2571709,38.27951,-126.71893,1.4797212754440268,0.24662021257400443,8,NA
2018-08-18T11:00:00Z,0-2571609,38.27591,-126.71774,1.3453555925815963,0.4129494249451845,8,99.920406
2018-08-18T11:10:00Z,0-2571709,38.27376,-126.71704,1.276258379911618,0.24638877056627073,8,NA
2018-08-18T11:30:00Z,0-2571609,38.27025,-126.71575,1.2809661628498077,0.4056392849024391,8,99.820765
2018-08-18T11:30:00Z,0-2571609,38.27025,-126.71575,1.2809661628498077,0.4056392849024391,8,99.725622
2018-08-18T11:50:00Z,0-2571709,38.26829,-126.7151,1.1044388956049012,0.22487603068844236,8,NA
2018-08-18T12:00:00Z,0-2571609,38.26535,-126.71399,1.2088580785844183,0.3404950254679445,8,99.633114
2018-08-18T12:10:00Z,0-2571709,38.26317,-126.71341,1.257201821118322,0.2472496914866033,8,NA
2018-08-18T12:30:00Z,0-2571609,38.25995,-126.71223,1.1697493389523412,0.3720452758612307,8,100.081218
2018-08-18T12:30:00Z,0-2571609,38.25995,-126.71223,1.1697493389523412,0.3720452758612307,8,99.701855
